IIIF_Prent,Onderdeel,Onderdeel_AAT,Titel_Fabel,Aap,Ezel,Kip,Slang,Vos,Objecttype,Objecttype_AAT,Afmeting_optioneel,Kunstenaar1_VN,Kunstenaar1_AN,Kunstenaar1_AR,Kunstenaar1_RL,Kunstenaar2_VN,Kunstenaar2_AN,Kunstenaar2_AR,Kunstenaar2_RL,c:loi,c:loi (convoluut),o:loi,Korte titel,Pagina,Maker1_VN,Maker1_AN,Maker1_AR,Maker1_RL,Maker2_VN,Maker2_AN,Maker2_AR,Maker2_RL,Maker3_VN,Maker3_AN,Maker3_AR,Maker3_RL,Plaats_Uitgave,Datering,Manifest,Plaatskenmerk,PermalinkAnet_Boek
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000111/2374,948,1004,758/max/0/default.jpg",Figuur (illustratie),300188975,The ass in the lion's skin,,1,,,,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,187,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000115/2323,943,1004,746/max/0/default.jpg",Figuur (illustratie),300188975,The ape chosen king,2,1,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,195,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000118/2323,960,1010,758/max/0/default.jpg",Figuur (illustratie),300188975,The fox and the briar,,,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,201,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000120/2329,954,1016,735/max/0/default.jpg",Figuur (illustratie),300188975,The boar and the ass,,1,,,,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,205,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000123/2329,948,1010,729/max/0/default.jpg",Figuur (illustratie),300188975,The old lion,,1,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,211,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000125/2340,943,1004,758/max/0/default.jpg",Figuur (illustratie),300188975,The fox and the stork,,,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,215,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000126/2334,960,999,729/max/0/default.jpg",Figuur (illustratie),300188975,The countryman and the snake,,,,1,,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,217,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000127/2329,960,1016,752/max/0/default.jpg",Figuur (illustratie),300188975,The cock and the fox,,,1,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,219,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000128/2329,965,1016,746/max/0/default.jpg",Figuur (illustratie),300188975,The hare and the tortoise,,,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,221,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000131/2334,937,1016,746/max/0/default.jpg",Figuur (illustratie),300188975,The fox and the hedgehog,,,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,227,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000135/2346,937,1016,758/max/0/default.jpg",Figuur (illustratie),300188975,The fox and the goat,,,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,235,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000137/2351,937,1010,763/max/0/default.jpg",Figuur (illustratie),300188975,The lion and the other beasts,,,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,239,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000139/2346,960,1004,735/max/0/default.jpg",Figuur (illustratie),300188975,The viper and the file,,,,1,,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,243,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000148/1201,2385,791,309/max/0/default.jpg",Figuur (illustratie),300188975,[Geen],,,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,260,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000148/2374,960,993,752/max/0/default.jpg",Figuur (illustratie),300188975,The polecat and the cock,,,1,,,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,261,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000154/2368,948,1004,763/max/0/default.jpg",Figuur (illustratie),300188975,The eagle and the fox,,,,,2,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,273,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000160/2385,999,1044,774/max/0/default.jpg",Figuur (illustratie),300188975,The fox and the lion,,,,,1,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,285,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000169/1201,2200,847,466/max/0/default.jpg",Figuur (illustratie),300188975,[Geen],,,,,2,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,302,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000170/2418,993,1021,758/max/0/default.jpg",Figuur (illustratie),300188975,"The miller, his son, and their ass",,1,,,,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,305,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
"https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/canvas/00000173/1307,2256,701,505/max/0/default.jpg",Figuur (illustratie),300188975,[Geen],,1,,,,Hoogdruk,300041391,,Thomas,Bewick,a::920.18802:1.1,Illustrator,,,,,c:lvd:13272070,,o:lvd:3405450,The fables of Aesop and others,310,Aesop [Aesopus],,a::920.6711:1.6,Auteur,E.,Walker,a::06.7683:1.1,Uitgever,,,,,Newcastle [Newcastle upon Tyne],1818,https://anet.be/iiif/4cae71cc3b12bf09a9bf51850f0dae9c1d1def8d/manifest,MAG-P 13.1490,"https://anet.be/record/opacuantwerpen/c:lvd:13272070/N
"
